RowId,Label,Df_Tbl_Index,DefaultParts,Price,Year,RegulationDisplacementFlags,Maker,Category,GeneralFlags,ConceptCarType,OpenModel,NoChangeWheel,NoChangeWing,SuperchargerOriginally
956,slr_mclaren_03,3991,36,610000,2003,5893,22,0,0,0,0,0,1,1
957,ss_commodore_04,3992,36,40430,2004,19464,85,0,0,0,0,0,0,0
958,stream_z_04,3993,36,200000,2004,6658,28,2,0,0,0,1,1,0
959,tt_coupe_32_03,3994,36,57740,2003,1285,5,0,0,0,0,0,0,0
960,_2002_turbo_73,3995,36,56800,1973,1541,6,0,1,0,0,0,0,0
961,_206_rc_03,3996,36,29090,2003,7686,32,0,0,0,0,0,0,0
962,esprit_v8_02,3997,36,116520,2002,5124,20,0,0,0,0,0,0,0
963,clio_sport_v6_2_03,3998,36,53720,2003,8198,34,0,0,0,0,0,0,0
964,focus_st170_jp_03,3999,36,32750,2003,3331,13,0,0,0,0,0,0,0
965,lancer_evo2_gsr_94,4000,36,28980,1994,6402,25,0,0,0,0,0,0,0
966,vitz_rs_turbo_02,4001,36,18880,2002,9986,43,0,2,0,0,0,0,0
971,rx7_rsr_97,4006,36,36250,1997,5634,21,0,0,0,0,0,0,0
978,patent_motor_wagen_886,4013,36,0,1886,5893,22,100,5,4,2,1,1,0
979,motor_carriage_886,4014,36,0,1886,5893,22,100,5,4,2,1,1,0
980,opera_z_04,4015,36,70000,2004,6658,79,2,0,0,0,0,1,0
996,primera_20v_us_01,4031,36,23900,2001,6658,28,0,0,0,0,0,0,0
998,sauber_mercedes_c9_89,4033,36,3500000,1989,5893,22,1,1,0,0,1,1,0
1000,accord_coupe_us_88,4034,36,26000,1988,3842,15,0,0,0,0,0,0,0
1001,accord_coupe_exv6_6_03,4035,36,27480,2003,3842,15,0,0,0,0,0,0,0
1002,mazdaspeed_6_05,4036,36,0,2005,5634,21,3,1,0,0,0,0,0
1003,rx7_gt_lim_eu_85,4037,36,16900,1985,5634,21,0,0,0,0,0,0,0
1004,rx7_gtx_eu_90,4038,36,24860,1990,5634,21,0,0,0,0,0,0,0
1005,rx7_a3_eu_90,4039,36,27040,1990,5634,21,0,0,0,0,0,0,0
1006,rx7_r_eu_91,4040,36,38500,1991,5634,21,0,0,0,0,0,0,0
1007,rx7_r_eu_93,4041,36,39100,1993,5634,21,0,0,0,0,0,0,0
1008,rx7_rs_eu_96,4042,36,36650,1996,5634,21,0,0,0,0,0,0,0
1009,rx7_r_s_eu_95,4043,36,38900,1995,5634,21,0,0,0,0,0,0,0
1010,rx7_rz_eu_92,4044,36,40150,1992,5634,21,0,0,0,0,0,0,0
1011,rx7_rz_eu_93,4045,36,43500,1993,5634,21,0,0,0,0,0,0,0
1012,rx7_rz_eu_95,4046,36,39600,1995,5634,21,0,0,0,0,0,0,0
1013,rx7_rz_eu_96,4047,36,39750,1996,5634,21,0,0,0,0,0,0,0
1014,_3000gt_mr_95,4048,36,39800,1995,6402,25,0,0,0,0,0,0,0
1015,_3000gt_mr_98,4049,36,39790,1998,6402,25,0,0,0,0,0,0,0
1016,_3000gt_sl_95,4050,36,29910,1995,6402,25,0,0,0,0,0,0,0
1017,_3000gt_sl_96,4051,36,29980,1996,6402,25,0,0,0,0,0,0,0
1018,_3000gt_sl_98,4052,36,29980,1998,6402,25,0,0,0,0,0,0,0
1022,_3000gt_vr4_us_98,4056,36,43230,1998,6402,25,0,0,0,0,0,0,0
1024,_3000gt_vr4t_us_95,4058,36,43150,1995,6402,25,0,0,0,0,0,0,0
1025,_3000gt_vr4t_us_96,4059,36,43230,1996,6402,25,0,0,0,0,0,0,0
1026,acura_nsx_91,4061,36,80030,1991,514,2,0,0,0,0,0,0,0
1027,dmc12_stage2_04,4062,36,42440,2004,15363,65,2,1,0,0,0,0,0
1030,model_t_tourer_15,4069,36,0,1915,3331,13,100,5,0,2,1,1,0
1031,gs300_us_91,4070,36,47400,1991,11779,50,0,0,0,0,0,0,0
1032,gs300_us_00,4071,36,44200,2000,11779,50,0,0,0,0,0,0,0
1033,gs300_vertex_us_00,4072,36,45500,2000,11779,50,0,0,0,0,0,0,0
1035,sc300_us_97,4074,36,35000,1997,11779,50,0,0,0,0,0,0,0
1037,xa_15s_2wd_03,4076,36,16000,2003,17411,73,0,0,0,0,0,0,0
1038,xb_15z_x_2wd_03,4077,36,15780,2003,17411,73,0,0,0,0,0,0,0
1039,amuse_s2000_circuit_04,4078,36,150000,2004,3842,59,2,0,0,0,0,1,0
1040,ford_gt_lm_sp2_04,4079,36,1000000,2004,3331,13,1,0,0,0,0,1,0
1043,midget_mp5_63,4082,36,19500,1963,2562,10,100,1,0,0,1,1,0
1044,sports_800_65,4083,36,32000,1965,9986,43,0,16,0,0,0,0,0
1046,formula_gran_turismo_04,4085,36,7500000,2004,7938,33,101,2,0,0,1,1,0
1047,mr2_spyder_v_us_02,4086,36,21800,2002,9986,43,0,16,0,1,0,0,0
1048,mr2_spyder_us_99,4087,36,19800,1999,9986,43,0,16,0,1,0,0,0
1049,lexus_is200_rs200_98,4088,36,24000,1998,11779,50,0,0,0,0,0,0,0
1053,_350z_gt4_05,4092,36,36000,2005,6658,28,0,0,0,0,0,0,0
1056,ford_gt_no_stripe_05,4344,36,149880,2005,3331,13,0,0,0,0,0,0,1
1057,mazda_suv_concept_05,4385,36,0,2005,5634,21,3,1,0,0,0,1,0
1058,miata_1800_rs_04,6237,36,23500,2004,5634,21,0,16,0,1,0,0,0
1060,miata_1600_nra_04,6239,36,20500,2004,5634,21,0,16,0,1,0,0,0
1066,_905b_evo1_exxon_92,6673,36,3500000,1992,7686,32,1,0,0,0,1,1,0
1067,xjr9_race_88,6674,36,3500000,1988,4356,17,1,0,0,0,1,1,0
1068,chaparral_2d_race_67,6675,36,1100000,1967,20227,93,1,0,0,0,1,1,0
1069,chaparral_2j_race_70,6676,36,1200000,1970,20227,93,1,0,0,0,1,1,0
1070,hpa_golf_r32_04,6677,36,31870,2004,10755,94,2,0,0,0,0,0,0
1071,_300c_05,6678,36,34780,2005,2051,8,0,0,0,0,0,0,0
1072,alfa_gt_32_v6_24v_04,6679,36,39010,2004,775,3,0,0,0,0,0,0,0
1073,autounion_v16_typec_sl_37,6680,36,500000,1937,1285,5,1,32,0,0,1,1,0
1074,nuvolari_quattro_03,6681,36,0,2003,1285,5,3,1,0,0,0,0,0
1075,pikespeak_quattro_03,6682,36,0,2003,1285,5,3,1,0,0,0,0,0
1076,spirra_46_v8_04,6683,36,80000,2004,20745,96,0,0,0,0,0,0,0
1077,eclipse_gt_06,6684,36,25000,2006,6402,25,0,0,0,0,0,0,0
1078,mx5_gms_05,6734,36,0,2005,5634,21,3,8,0,2,1,1,0
